delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,time_variance_hours,on_time,cost_per_km,cost_per_kg
250.99,fedex,cosmetics,scooter,standard,south,stormy,289.7,24.36,14.0,24.0,no,delivered,5,1521.58,-10.0,True,5.252260959613393,62.46223316912972
250.99,ecom express,electronics,ev bike,standard,south,rainy,85.4,41.07,7.0,24.0,no,delivered,4,550.21,-17.0,True,6.4427400468384075,13.396883369856344
250.99,blue dart,pharmacy,truck,same day,east,hot,9.9,30.24,0.0,8.0,no,delivered,3,240.22,-8.0,True,24.264646464646464,7.943783068783069
250.99,fedex,automobile parts,van,standard,west,hot,135.1,37.59,4.0,24.0,no,delivered,5,788.27,-20.0,True,5.8347150259067355,20.97020484171322
250.99,xpressbees,fragile items,bike,standard,south,stormy,228.6,5.64,9.0,24.0,no,delivered,4,1159.92,-15.0,True,5.0740157480314965,205.65957446808514
250.99,fedex,documents,truck,express,north,rainy,169.6,41.44,9.0,5.0,yes,delayed,3,1022.32,4.0,False,6.027830188679245,24.669884169884174
250.99,fedex,fragile items,van,express,central,foggy,250.7,29.97,10.0,7.0,yes,failed,2,1393.41,3.0,False,5.558077383326686,46.493493493493496
250.99,blue dart,fragile items,bike,two day,north,rainy,80.7,0.67,7.0,16.0,no,delivered,4,404.76,-9.0,True,5.015613382899628,604.1194029850745
250.99,dhl,groceries,scooter,two day,east,stormy,21.3,41.19,7.0,16.0,no,delivered,3,230.07,-9.0,True,10.801408450704225,5.58557902403496
250.99,ekart,fragile items,ev bike,two day,north,clear,67.1,32.91,2.0,16.0,no,delivered,4,434.23,-14.0,True,6.471385991058123,13.194469766028565
250.99,ekart,pharmacy,ev bike,standard,west,foggy,69.4,0.99,5.0,24.0,no,delivered,3,349.97,-19.0,True,5.042795389048991,353.5050505050505
250.99,xpressbees,cosmetics,van,two day,south,cold,101.2,39.37,2.0,16.0,no,delivered,5,624.11,-14.0,True,6.167094861660079,15.852425704851411
250.99,shadowfax,cosmetics,ev bike,two day,north,rainy,94.2,49.37,5.0,16.0,no,delivered,4,619.11,-11.0,True,6.572292993630573,12.540206603200325
250.99,shadowfax,fragile items,ev bike,same day,north,foggy,71.0,32.56,5.0,8.0,no,delivered,3,552.68,-3.0,True,7.784225352112675,16.97420147420147
250.99,dhl,automobile parts,truck,two day,east,foggy,37.4,42.36,3.0,16.0,no,delivered,4,314.08,-13.0,True,8.397860962566845,7.414542020774315
250.99,ecom express,fragile items,scooter,two day,north,cold,157.0,43.03,3.0,16.0,no,delivered,4,914.09,-13.0,True,5.822229299363057,21.243086218917036
250.99,delhivery,groceries,van,same day,east,cold,213.7,49.52,5.0,8.0,no,delivered,5,1317.81,-3.0,True,6.166635470285447,26.61167205169628
250.99,dhl,pharmacy,ev bike,express,central,cold,272.6,12.84,8.0,7.0,yes,delayed,2,1451.52,1.0,False,5.324724871606749,113.04672897196262
250.99,blue dart,pharmacy,scooter,express,south,stormy,83.5,24.02,7.0,3.0,yes,delayed,2,539.56,4.0,False,6.461796407185628,22.46294754371357
250.99,dhl,fragile items,truck,express,central,foggy,198.5,20.1,4.0,5.0,no,delivered,5,1102.8,-1.0,True,5.555667506297229,54.86567164179104
250.99,ecom express,groceries,ev bike,express,west,hot,158.7,35.06,6.0,5.0,yes,failed,2,948.68,1.0,False,5.977819785759294,27.058756417569878
250.99,dhl,documents,truck,same day,north,clear,265.3,31.8,5.0,8.0,no,delivered,5,1521.9,-3.0,True,5.7365246890312855,47.85849056603774
250.99,ecom express,cosmetics,truck,express,east,stormy,208.8,22.83,9.0,6.0,yes,delayed,2,1162.49,3.0,False,5.567480842911877,50.91940429259746
250.99,fedex,automobile parts,scooter,express,east,rainy,55.7,46.5,3.0,3.0,yes,failed,1,468.0,0.0,True,8.402154398563734,10.064516129032258
250.99,xpressbees,automobile parts,van,standard,east,foggy,80.6,45.16,4.0,24.0,no,delivered,3,538.48,-20.0,True,6.680893300248139,11.92382639503986
250.99,fedex,clothing,bike,same day,east,stormy,187.7,6.69,13.0,8.0,yes,delayed,3,1058.57,5.0,False,5.6396909962706445,158.2316890881913
250.99,ekart,automobile parts,bike,standard,south,foggy,225.6,22.83,9.0,24.0,no,delivered,5,1196.49,-15.0,True,5.303590425531915,52.40867279894876
250.99,xpressbees,fragile items,truck,express,east,rainy,24.5,0.67,5.0,2.0,yes,delayed,2,174.12,3.0,False,7.106938775510204,259.88059701492534
250.99,ecom express,clothing,scooter,standard,west,rainy,194.3,29.51,6.0,24.0,no,delivered,4,1060.03,-18.0,True,5.4556356150283065,35.92104371399525
250.99,ekart,electronics,van,express,central,foggy,52.0,43.18,6.0,3.0,yes,delayed,3,439.54,3.0,False,8.452692307692308,10.179249652616953
250.99,amazon logistics,clothing,van,same day,north,clear,282.9,31.33,8.0,8.0,yes,delayed,2,1608.49,0.0,True,5.685719335454225,51.34024896265561
250.99,ekart,automobile parts,van,same day,north,cold,289.2,16.14,9.0,8.0,yes,failed,1,1594.42,1.0,False,5.513208852005533,98.78686493184635
250.99,xpressbees,cosmetics,ev bike,standard,east,cold,257.9,45.92,5.0,24.0,no,delivered,3,1427.26,-19.0,True,5.534160527336177,31.08144599303136
250.99,amazon logistics,pharmacy,van,same day,east,hot,258.3,42.79,12.0,8.0,yes,delayed,2,1519.87,4.0,False,5.884126984126984,35.51928020565553
250.99,fedex,pharmacy,ev van,express,central,rainy,288.4,44.12,9.0,7.0,yes,delayed,2,1624.36,2.0,False,5.632316227461859,36.816863100634635
250.99,xpressbees,groceries,van,express,east,hot,86.5,37.04,3.0,3.0,no,delivered,4,593.62,0.0,True,6.862658959537573,16.026457883369332
250.99,ekart,automobile parts,ev van,same day,south,stormy,157.3,4.51,9.0,8.0,yes,delayed,2,900.03,1.0,False,5.721741894469167,199.56319290465632
250.99,delhivery,clothing,ev van,standard,central,rainy,41.0,29.25,6.0,24.0,no,delivered,5,292.75,-18.0,True,7.140243902439025,10.008547008547009
250.99,delhivery,documents,van,standard,central,foggy,137.4,27.87,7.0,24.0,no,delivered,3,770.61,-17.0,True,5.608515283842794,27.65016146393972
250.99,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,1.0,24.0,no,delivered,4,301.24,-23.0,True,9.326315789473686,6.467153284671533
250.99,ecom express,fragile items,van,express,central,clear,207.8,40.12,6.0,6.0,yes,delayed,2,1209.36,0.0,True,5.819826756496631,30.14356929212363
250.99,blue dart,furniture,ev van,standard,south,foggy,23.6,12.4,3.0,24.0,no,delivered,4,155.2,-21.0,True,6.576271186440677,12.516129032258064
250.99,fedex,cosmetics,ev bike,standard,south,clear,258.0,37.92,8.0,24.0,no,delivered,4,1403.76,-16.0,True,5.44093023255814,37.01898734177215
250.99,xpressbees,automobile parts,van,same day,north,cold,255.6,18.93,7.0,8.0,no,delivered,5,1434.79,-1.0,True,5.613419405320814,75.7945060750132
250.99,blue dart,clothing,scooter,standard,north,cold,289.7,19.13,5.0,24.0,no,delivered,5,1505.89,-19.0,True,5.198101484294098,78.71876633559854
250.99,xpressbees,automobile parts,ev van,express,north,rainy,9.1,45.65,5.0,2.0,yes,delayed,3,232.45,3.0,False,25.543956043956044,5.092004381161008
250.99,ekart,clothing,truck,standard,west,foggy,245.8,4.19,5.0,24.0,no,delivered,5,1241.57,-19.0,True,5.05113913751017,296.3174224343675
250.99,amazon logistics,cosmetics,ev bike,two day,central,hot,88.6,8.67,3.0,16.0,no,delivered,3,469.01,-13.0,True,5.293566591422122,54.095732410611305
250.99,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,7.0,24.0,no,delivered,4,360.52,-17.0,True,6.048993288590603,17.299424184261035
250.99,fedex,fragile items,bike,express,east,hot,225.4,22.3,5.0,6.0,no,delivered,5,1243.9,-1.0,True,5.518633540372671,55.780269058295964
250.99,blue dart,clothing,scooter,express,south,clear,36.9,45.45,2.0,2.0,yes,delayed,3,370.85,0.0,True,10.050135501355015,8.159515951595159
250.99,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,16.0,8.0,yes,delayed,2,1509.69,8.0,False,5.742449600608597,47.579262527576425
250.99,amazon logistics,fragile items,scooter,standard,central,clear,262.7,28.7,5.0,24.0,no,delivered,5,1399.6,-19.0,True,5.327750285496764,48.76655052264808
250.99,delhivery,electronics,ev van,two day,east,hot,167.2,35.91,7.0,16.0,no,delivered,3,943.73,-9.0,True,5.644318181818182,26.280423280423282
250.99,xpressbees,pharmacy,van,express,south,hot,127.4,3.49,3.0,4.0,no,delivered,3,697.47,-1.0,True,5.474646781789639,199.84813753581662
250.99,fedex,fragile items,ev van,standard,central,foggy,267.0,26.49,11.0,24.0,no,delivered,3,1414.47,-13.0,True,5.297640449438203,53.39637599093998
250.99,xpressbees,furniture,truck,same day,south,cold,214.0,34.34,7.0,8.0,no,delivered,4,1273.02,-1.0,True,5.948691588785047,37.071054164239946
250.99,shadowfax,groceries,bike,same day,east,stormy,10.6,42.68,5.0,8.0,no,delivered,5,281.04,-3.0,True,26.513207547169813,6.5848172446110596
250.99,dhl,documents,scooter,same day,central,rainy,124.2,1.02,7.0,8.0,no,delivered,5,724.06,-1.0,True,5.829790660225442,709.8627450980391
250.99,ekart,furniture,ev van,two day,north,stormy,129.5,13.38,7.0,16.0,no,delivered,4,687.64,-9.0,True,5.30996138996139,51.393124065769804
250.99,shadowfax,automobile parts,scooter,express,south,foggy,257.0,10.83,7.0,7.0,yes,delayed,2,1367.49,0.0,True,5.320972762645915,126.26869806094183
250.99,blue dart,pharmacy,scooter,two day,south,hot,264.9,43.16,9.0,16.0,no,delivered,5,1453.98,-7.0,True,5.488788221970555,33.68813716404078
250.99,shadowfax,cosmetics,bike,two day,west,stormy,163.5,19.83,8.0,16.0,no,delivered,5,876.99,-8.0,True,5.363853211009174,44.22541603630863
250.99,delhivery,fragile items,truck,same day,north,hot,34.6,47.42,3.0,8.0,no,delivered,4,415.26,-5.0,True,12.001734104046243,8.757064529734288
250.99,shadowfax,fragile items,ev bike,two day,north,rainy,183.1,38.15,13.0,16.0,no,delivered,4,1029.95,-3.0,True,5.6250682687056255,26.997378768020972
250.99,shadowfax,groceries,ev van,standard,south,clear,138.7,43.15,3.0,24.0,no,delivered,5,822.95,-21.0,True,5.933309300648883,19.07184241019699
250.99,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,6.0,8.0,no,delivered,5,863.26,-2.0,True,6.770666666666666,20.593034351145036
250.99,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,10.0,24.0,no,delivered,4,1500.68,-14.0,True,5.0818828310193025,186.18858560794044
250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,12.0,7.0,yes,delayed,3,1551.92,5.0,False,5.223561090541905,587.8484848484849
250.99,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,8.0,8.0,yes,delayed,2,805.61,0.0,True,6.523157894736842,27.42969016002724
250.99,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,11.0,24.0,no,delivered,4,1413.34,-13.0,True,5.0404422253922965,373.8994708994709
251.0,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,3.0,3.0,yes,failed,1,506.42,0.0,True,6.834278002699056,17.682262569832403
252.0,fedex,pharmacy,bike,express,west,cold,58.9,11.97,2.0,3.0,no,delivered,3,380.41,-1.0,True,6.458573853989813,31.780284043441938
253.0,blue dart,furniture,bike,standard,north,clear,197.4,47.42,8.0,24.0,no,delivered,5,1129.26,-16.0,True,5.720668693009118,23.814002530577813
254.0,ekart,furniture,bike,same day,central,foggy,150.6,22.4,7.0,8.0,no,delivered,4,920.2,-1.0,True,6.110225763612219,41.080357142857146
255.0,shadowfax,fragile items,van,two day,east,hot,224.0,31.45,4.0,16.0,no,delivered,3,1214.35,-12.0,True,5.421205357142857,38.6120826709062
256.0,blue dart,documents,van,two day,west,rainy,33.9,29.91,4.0,16.0,no,delivered,5,259.23,-12.0,True,7.646902654867257,8.667001003009027
257.0,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,5.0,16.0,no,delivered,3,864.51,-11.0,True,5.9539256198347115,18.724496426250813
258.0,delhivery,documents,truck,two day,central,stormy,204.9,41.15,9.0,16.0,no,delivered,4,1147.95,-7.0,True,5.602489019033675,27.896719319562578
259.0,blue dart,clothing,van,standard,central,foggy,150.8,39.64,6.0,24.0,no,delivered,3,872.92,-18.0,True,5.788594164456232,22.021190716448032
260.0,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,3.0,24.0,no,delivered,5,481.51,-21.0,True,5.560161662817552,29.77798392084106
261.0,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,8.0,24.0,no,delivered,4,806.18,-16.0,True,5.349568679495687,45.91002277904328
262.0,blue dart,groceries,scooter,two day,north,clear,176.0,18.92,5.0,16.0,no,delivered,4,936.76,-11.0,True,5.3225,49.51162790697674
263.0,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,7.0,24.0,no,delivered,3,884.07,-17.0,True,5.338586956521739,47.301765650080256
264.0,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,5.0,16.0,no,delivered,5,983.36,-11.0,True,5.777673325499413,22.2883046237534
265.0,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,4.0,4.0,yes,failed,2,789.99,0.0,True,5.921964017991004,32.46979038224415
266.0,shadowfax,automobile parts,scooter,same day,east,clear,100.0,33.34,4.0,8.0,no,delivered,3,700.02,-4.0,True,7.0001999999999995,20.996400719856027
267.0,fedex,fragile items,truck,two day,south,cold,22.1,11.47,1.0,16.0,no,delivered,5,144.91,-15.0,True,6.557013574660633,12.63382737576286
268.0,dhl,groceries,truck,two day,west,foggy,14.9,49.35,4.0,16.0,no,delivered,3,222.55,-12.0,True,14.936241610738255,4.509625126646403
269.0,shadowfax,documents,truck,standard,east,clear,160.6,48.08,6.0,24.0,no,delivered,4,947.24,-18.0,True,5.898132004981321,19.701331114808653
270.0,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,7.0,7.0,yes,failed,1,1429.84,0.0,True,5.546314972847168,47.22060766182298
271.0,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,11.0,24.0,no,delivered,3,1317.65,-13.0,True,5.58562950402713,28.613463626492948
272.0,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,5.0,5.0,no,delivered,3,981.72,0.0,True,6.086298822070676,23.51988500239578
273.0,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,7.0,5.0,yes,delayed,2,1025.55,2.0,False,5.335848074921956,211.4536082474227
274.0,ecom express,electronics,ev bike,two day,west,rainy,293.0,48.5,9.0,16.0,no,delivered,5,1610.5,-7.0,True,5.496587030716723,33.20618556701031
275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,11.0,8.0,yes,delayed,3,1596.63,3.0,False,5.501826326671262,104.97238658777121
276.0,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,5.0,24.0,no,delivered,4,1523.17,-19.0,True,5.126792325816223,146.59961501443695
277.0,fedex,cosmetics,ev van,express,east,clear,5.9,49.52,1.0,2.0,no,delivered,4,228.09,-1.0,True,38.659322033898306,4.606017770597738
278.0,amazon logistics,furniture,ev bike,same day,west,stormy,191.2,5.3,8.0,8.0,yes,delayed,3,1071.9,0.0,True,5.606171548117156,202.24528301886795
279.0,delhivery,electronics,ev van,same day,west,foggy,223.8,32.15,8.0,8.0,yes,delayed,2,1315.45,0.0,True,5.877792672028597,40.91601866251944
280.0,delhivery,furniture,ev bike,two day,east,cold,31.8,46.64,2.0,16.0,no,delivered,5,298.92,-14.0,True,9.4,6.409090909090909
281.0,ekart,pharmacy,truck,standard,central,foggy,109.6,49.52,5.0,24.0,no,delivered,5,696.68,-19.0,True,6.3565693430656935,14.0686591276252
282.0,fedex,pharmacy,van,two day,south,stormy,50.4,43.7,9.0,16.0,no,delivered,5,383.1,-7.0,True,7.601190476190477,8.766590389016018
283.0,xpressbees,pharmacy,van,two day,south,hot,116.0,45.04,3.0,16.0,no,delivered,4,715.12,-13.0,True,6.164827586206896,15.877442273534637
284.0,fedex,furniture,van,standard,west,hot,132.9,24.05,3.0,24.0,no,delivered,5,736.65,-21.0,True,5.542889390519187,30.62993762993763
285.0,dhl,furniture,truck,same day,west,clear,54.3,47.84,2.0,8.0,no,delivered,5,515.02,-6.0,True,9.484714548802947,10.765468227424748
286.0,ecom express,documents,ev bike,same day,east,foggy,149.3,9.87,6.0,8.0,no,delivered,3,876.11,-2.0,True,5.8681178834561285,88.76494427558258
287.0,blue dart,pharmacy,van,two day,central,clear,57.1,12.91,4.0,16.0,no,delivered,5,324.23,-12.0,True,5.678283712784588,25.1146398140976
288.0,shadowfax,documents,truck,standard,central,clear,276.8,10.69,12.0,24.0,no,delivered,4,1416.07,-12.0,True,5.115859826589595,132.466791393826
289.0,fedex,furniture,van,standard,south,foggy,51.7,34.82,5.0,24.0,no,delivered,5,362.96,-19.0,True,7.020502901353964,10.423894313612866
290.0,fedex,groceries,truck,two day,west,foggy,154.3,1.91,4.0,16.0,no,delivered,5,777.23,-12.0,True,5.037135450421257,406.9267015706807
291.0,amazon logistics,cosmetics,ev bike,standard,central,hot,103.9,11.4,4.0,24.0,no,delivered,5,553.7,-20.0,True,5.329162656400385,48.57017543859649
292.0,ekart,automobile parts,van,express,central,hot,127.4,22.72,6.0,4.0,yes,delayed,2,755.16,2.0,False,5.927472527472527,33.23767605633803
293.0,ecom express,pharmacy,van,express,east,cold,117.4,18.36,3.0,4.0,no,delivered,4,692.08,-1.0,True,5.895059625212947,37.694989106753816
294.0,ekart,clothing,scooter,same day,west,rainy,293.6,0.67,10.0,8.0,yes,failed,1,1569.17,2.0,False,5.34458446866485,2342.0447761194027
295.0,fedex,cosmetics,van,express,west,stormy,199.4,11.71,8.0,5.0,yes,delayed,2,1082.13,3.0,False,5.4269307923771315,92.41076003415884
296.0,fedex,documents,van,two day,central,clear,15.6,2.87,1.0,16.0,no,delivered,5,95.6674,-15.0,True,6.132525641025641,33.333588850174216
297.0,amazon logistics,electronics,bike,standard,south,foggy,250.7,11.8,7.0,24.0,no,delivered,4,1288.9,-17.0,True,5.141204627044277,109.22881355932203
298.0,dhl,clothing,ev van,same day,north,clear,164.1,25.8,2.0,8.0,no,delivered,5,997.9,-6.0,True,6.0810481413772095,38.678294573643406
299.0,ekart,automobile parts,ev van,same day,west,cold,35.8,18.21,3.0,8.0,no,delivered,4,333.63,-5.0,True,9.31927374301676,18.321252059308073
300.0,delhivery,groceries,scooter,same day,west,stormy,142.0,41.28,6.0,8.0,no,delivered,5,933.84,-2.0,True,6.5763380281690145,22.622093023255815
301.0,dhl,clothing,ev van,standard,central,clear,40.9,19.04,2.0,24.0,no,delivered,5,261.62,-22.0,True,6.3965770171149146,13.740546218487395
302.0,amazon logistics,clothing,scooter,express,north,foggy,167.7,20.09,7.0,5.0,yes,delayed,3,948.77,2.0,False,5.657543231961837,47.22598307615729
303.0,delhivery,pharmacy,van,two day,north,hot,111.8,15.89,3.0,16.0,no,delivered,4,606.67,-13.0,True,5.426386404293381,38.17935808684707
304.0,ecom express,cosmetics,bike,same day,east,hot,21.0,8.0,0.0,8.0,no,delivered,4,229.0,-8.0,True,10.904761904761905,28.625
305.0,fedex,groceries,truck,standard,west,hot,196.4,10.26,4.0,24.0,no,delivered,3,1012.78,-20.0,True,5.156720977596741,98.71150097465888
306.0,blue dart,electronics,van,same day,central,stormy,70.8,46.37,8.0,8.0,yes,delayed,2,593.11,0.0,True,8.37725988700565,12.790813025663144
307.0,ekart,groceries,scooter,two day,west,cold,230.1,25.52,8.0,16.0,no,delivered,4,1227.06,-8.0,True,5.332724902216428,48.08228840125392
308.0,fedex,pharmacy,scooter,two day,west,cold,271.2,45.63,9.0,16.0,no,delivered,5,1492.89,-7.0,True,5.504756637168142,32.7172912557528
309.0,ekart,clothing,ev van,standard,south,foggy,73.6,30.03,4.0,24.0,no,delivered,3,458.09,-20.0,True,6.224048913043478,15.254412254412253
310.0,delhivery,documents,ev bike,standard,east,cold,92.4,17.36,1.0,24.0,no,delivered,4,514.08,-23.0,True,5.5636363636363635,29.612903225806456
311.0,shadowfax,electronics,bike,standard,north,hot,14.9,49.46,1.0,24.0,no,delivered,5,222.88,-23.0,True,14.958389261744966,4.506267691063486
312.0,xpressbees,furniture,bike,express,west,clear,145.0,3.55,5.0,4.0,yes,delayed,3,785.65,1.0,False,5.418275862068965,221.30985915492957
313.0,blue dart,clothing,bike,two day,north,hot,252.2,46.23,9.0,16.0,no,delivered,4,1399.69,-7.0,True,5.549920697858843,30.276660177374
314.0,ekart,clothing,scooter,express,north,rainy,33.9,21.07,4.0,2.0,yes,delayed,2,282.71,2.0,False,8.33952802359882,13.41765543426673
315.0,ekart,clothing,ev bike,two day,north,cold,51.2,39.62,2.0,16.0,no,delivered,5,374.86,-14.0,True,7.321484375,9.46138313982837
